_id,_inV,_label,_outV,_type,item
3392,195,F-C,1113,edge,_label
3398,195,U-C,1707,edge,_label
3418,196,G-C,1795,edge,_label
3486,199,G-P,1323,edge,_label
3503,1854,P-P,199,edge,_label
3507,1896,P-D,199,edge,_label
3520,201,M-C,611,edge,_label
3555,657,U-T,203,edge,_label
3559,775,U-P,203,edge,_label
3562,203,P-U,777,edge,_label
3572,203,F-U,2238,edge,_label
3582,207,T-D,357,edge,_label
3584,208,C-T,874,edge,_label
3710,210,O-O,321,edge,_label
3720,210,T-O,369,edge,_label
3723,684,O-E,210,edge,_label
3760,211,G-D,213,edge,_label
3762,211,B-D,214,edge,_label
3831,1900,G-R,213,edge,_label
3843,402,B-D,214,edge,_label
3855,1095,B-M,214,edge,_label
3862,214,U-B,1098,edge,_label
3875,220,D-E,217,edge,_label
3950,226,D-D,710,edge,_label
3958,226,D-D,2257,edge,_label
3980,227,B-C,237,edge,_label
3983,239,C-T,227,edge,_label
3989,1187,C-F,227,edge,_label
4011,1311,D-M,229,edge,_label
4016,230,D-C,854,edge,_label
4060,231,U-C,1043,edge,_label
4082,232,C-C,236,edge,_label
4090,232,U-C,1307,edge,_label
4122,234,U-B,1169,edge,_label
4152,237,F-B,334,edge,_label
4177,824,P-U,238,edge,_label
4184,238,P-P,1283,edge,_label
4212,239,T-T,302,edge,_label
4239,241,U-U,241,edge,_label
4240,241,U-U,241,edge,_label
4241,243,U-D,241,edge,_label
4242,241,D-U,243,edge,_label
4251,537,U-B,242,edge,_label
4252,242,B-U,537,edge,_label
4282,243,A-D,2106,edge,_label
4284,245,T-U,442,edge,_label
4343,427,U-U,252,edge,_label
4345,442,U-T,252,edge,_label
4347,443,U-O,252,edge,_label
4372,252,T-U,1250,edge,_label
4382,252,E-U,1545,edge,_label
4383,1593,U-M,252,edge,_label
4399,1798,U-U,252,edge,_label
4418,253,F-P,540,edge,_label
4434,253,U-P,2267,edge,_label
4443,258,D-R,254,edge,_label
4454,254,P-D,263,edge,_label
4460,254,T-D,266,edge,_label
4463,268,D-T,254,edge,_label
4471,992,D-T,254,edge,_label
4479,688,T-T,255,edge,_label
4480,255,T-T,688,edge,_label
4501,268,R-T,258,edge,_label
4503,992,R-T,258,edge,_label
4504,258,T-R,992,edge,_label
4509,266,T-T,260,edge,_label
4510,260,T-T,266,edge,_label
4515,2261,T-U,260,edge,_label
4548,263,T-P,505,edge,_label
4554,263,T-P,679,edge,_label
4558,263,T-P,872,edge,_label
4574,264,T-T,266,edge,_label
4602,266,T-T,268,edge,_label
4606,266,U-T,270,edge,_label
4672,272,U-T,282,edge,_label
4691,302,D-T,275,edge,_label
4699,554,D-U,275,edge,_label
4703,985,D-B,275,edge,_label
4706,275,D-D,1224,edge,_label
4721,833,F-D,276,edge,_label
4771,1816,D-F,278,edge,_label
4775,1444,U-M,279,edge,_label
4776,279,M-U,1444,edge,_label
4795,657,U-T,282,edge,_label
4887,286,T-T,285,edge,_label
4900,285,T-T,293,edge,_label
4906,285,T-T,474,edge,_label
4911,1187,T-F,285,edge,_label
4918,286,T-T,287,edge,_label
4924,286,U-T,291,edge,_label
4929,294,T-T,286,edge,_label
4941,288,T-U,287,edge,_label
4962,287,T-T,543,edge,_label
4986,289,U-T,291,edge,_label
4995,543,T-T,289,edge,_label
4997,917,T-B,289,edge,_label
4998,289,B-T,917,edge,_label
5004,290,U-C,291,edge,_label
5011,474,C-T,290,edge,_label
5014,290,P-C,497,edge,_label
5016,290,P-C,498,edge,_label
5047,1533,C-U,290,edge,_label
5076,291,T-U,474,edge,_label
5093,917,T-B,292,edge,_label
5107,1003,T-T,293,edge,_label
5128,294,F-T,1065,edge,_label
5138,296,P-O,499,edge,_label
5142,296,C-O,661,edge,_label
5164,299,T-T,301,edge,_label
5199,302,T-T,301,edge,_label
5202,301,O-T,318,edge,_label
5227,361,T-T,302,edge,_label
5239,649,T-U,302,edge,_label
5277,1770,T-B,302,edge,_label
5284,302,B-T,1808,edge,_label
5286,302,O-T,1960,edge,_label
5287,1976,T-B,302,edge,_label
5349,996,P-P,307,edge,_label
5351,1259,P-T,307,edge,_label
5367,318,O-O,318,edge,_label
5369,453,O-O,318,edge,_label
5372,318,P-O,865,edge,_label
5383,320,U-U,319,edge,_label
5391,1870,O-U,321,edge,_label
5414,324,O-O,325,edge,_label
5425,327,M-M,327,edge,_label
5426,327,M-M,327,edge,_label
5461,1966,E-R,329,edge,_label
5462,329,R-E,1966,edge,_label
5466,329,D-E,2172,edge,_label
5480,334,F-F,334,edge,_label
5495,1378,F-D,334,edge,_label
5501,1613,F-U,334,edge,_label
5507,1896,F-D,334,edge,_label
5509,1904,F-F,334,edge,_label
5525,338,U-D,335,edge,_label
5529,1010,B-T,336,edge,_label
5534,336,U-B,1412,edge,_label
5543,1168,D-D,338,edge,_label
5546,338,U-D,1169,edge,_label
5572,339,U-M,347,edge,_label
5573,348,M-T,339,edge,_label
5579,341,T-T,341,edge,_label
5580,341,T-T,341,edge,_label
5587,346,T-T,341,edge,_label
5601,1129,T-T,341,edge,_label
5603,346,T-T,342,edge,_label
5617,382,T-T,344,edge,_label
5636,346,T-T,348,edge,_label
5645,850,T-C,346,edge,_label
5647,1129,T-T,346,edge,_label
5650,347,T-U,382,edge,_label
5658,348,F-T,703,edge,_label
5700,352,P-D,669,edge,_label
5716,352,F-D,1498,edge,_label
5733,1055,D-D,353,edge,_label
5740,353,U-D,1691,edge,_label
5741,1950,D-U,353,edge,_label
5742,353,U-D,1950,edge,_label
5749,854,F-D,355,edge,_label
5751,1585,F-C,355,edge,_label
5755,2356,F-U,355,edge,_label
5777,549,T-B,357,edge,_label
5778,357,B-T,549,edge,_label
5802,361,B-T,363,edge,_label
5805,1626,T-U,361,edge,_label
5842,367,T-T,688,edge,_label
5856,368,T-T,1202,edge,_label
5891,1202,T-T,370,edge,_label
5914,372,C-C,373,edge,_label
5926,372,T-C,2022,edge,_label
5938,373,M-C,1194,edge,_label
6016,378,D-E,784,edge,_label
6036,382,T-T,1129,edge,_label
6125,1087,T-T,390,edge,_label
6145,391,T-T,391,edge,_label
6146,391,T-T,391,edge,_label
6148,391,T-T,566,edge,_label
6164,391,T-T,1120,edge,_label
6196,398,A-O,485,edge,_label
6200,398,D-O,616,edge,_label
6204,398,E-O,632,edge,_label
6210,398,O-O,849,edge,_label
6218,398,M-O,1194,edge,_label
6220,398,A-O,1281,edge,_label
6228,399,U-O,424,edge,_label
6234,399,F-O,587,edge,_label
6238,399,D-O,818,edge,_label
6266,399,D-O,1002,edge,_label
6270,399,U-O,1446,edge,_label
6276,400,T-O,1866,edge,_label
6308,406,U-U,408,edge,_label
6317,2267,U-U,406,edge,_label
6343,416,F-F,416,edge,_label
6344,416,F-F,416,edge,_label
6345,417,F-U,416,edge,_label
6348,416,P-F,418,edge,_label
6371,430,F-U,416,edge,_label
6372,416,U-F,430,edge,_label
6381,644,F-C,416,edge,_label
6383,784,F-D,416,edge,_label
6402,417,U-U,1412,edge,_label
6409,644,T-C,420,edge,_label
6443,1838,U-C,422,edge,_label
6447,425,C-C,425,edge,_label
6458,425,C-C,628,edge,_label
6459,644,C-C,425,edge,_label
6462,425,U-C,649,edge,_label
6468,425,U-C,1028,edge,_label
6510,428,T-U,433,edge,_label
6526,428,U-U,645,edge,_label
6537,1187,U-F,428,edge,_label
6542,428,T-U,1520,edge,_label
6570,429,C-G,850,edge,_label
6574,429,F-G,943,edge,_label
6577,1350,G-M,429,edge,_label
6586,430,U-U,2099,edge,_label
6596,435,B-U,436,edge,_label
6599,438,U-U,435,edge,_label
6604,435,U-U,440,edge,_label
6608,435,C-U,1181,edge,_label
6618,439,B-D,441,edge,_label
6619,461,D-B,439,edge,_label
6626,440,A-U,574,edge,_label
6645,459,T-T,442,edge,_label
6653,492,T-U,442,edge,_label
6663,880,T-T,442,edge,_label
6664,442,T-T,880,edge,_label
6713,446,M-M,446,edge,_label
6714,446,M-M,446,edge,_label
6720,446,C-M,1905,edge,_label
6721,1921,M-U,446,edge,_label
6747,905,O-F,453,edge,_label
6755,1147,O-O,453,edge,_label
6756,453,O-O,1147,edge,_label
6764,453,O-O,2313,edge,_label
6804,461,T-B,721,edge,_label
6845,464,E-E,464,edge,_label
6895,516,F-O,478,edge,_label
6903,1030,F-U,478,edge,_label
6914,478,G-F,1744,edge,_label
6937,481,T-T,481,edge,_label
6938,481,T-T,481,edge,_label
6953,486,A-F,485,edge,_label
6957,488,A-O,485,edge,_label
6986,487,M-O,664,edge,_label
7004,491,T-U,697,edge,_label
7013,544,U-U,492,edge,_label
7029,834,U-D,492,edge,_label
7047,1785,U-M,492,edge,_label
7049,1814,U-P,492,edge,_label
7116,496,P-P,498,edge,_label
7130,496,F-P,1817,edge,_label
7147,501,P-P,497,edge,_label
7178,499,M-P,511,edge,_label
7188,499,U-P,1043,edge,_label
7205,1581,P-U,499,edge,_label
7219,1970,P-B,499,edge,_label
7299,2253,T-R,504,edge,_label
7300,504,R-T,2253,edge,_label
7313,688,T-T,505,edge,_label
7326,505,P-T,795,edge,_label
7330,505,P-T,801,edge,_label
7340,505,T-T,1200,edge,_label
7462,509,F-T,1624,edge,_label
7468,510,D-P,1038,edge,_label
7473,1194,P-M,510,edge,_label
7487,518,O-O,516,edge,_label
7493,1508,O-O,516,edge,_label
7515,2017,O-O,518,edge,_label
7570,537,B-B,539,edge,_label
7572,537,M-B,550,edge,_label
7576,537,M-B,611,edge,_label
7582,537,D-B,1179,edge,_label
7585,1253,B-U,537,edge,_label
7627,541,B-B,541,edge,_label
7628,541,B-B,541,edge,_label
7633,1545,B-E,541,edge,_label
7642,543,U-T,544,edge,_label
7674,545,T-T,872,edge,_label
7701,558,B-B,549,edge,_label
7711,563,B-U,549,edge,_label
7737,1970,B-B,549,edge,_label
7746,549,B-B,2086,edge,_label
7756,550,U-M,2137,edge,_label
7765,985,U-B,554,edge,_label
7803,597,T-T,566,edge,_label
7806,566,P-T,601,edge,_label
7812,566,T-T,875,edge,_label
7823,1052,T-B,566,edge,_label
7827,1070,T-T,566,edge,_label
7828,566,T-T,1070,edge,_label
7841,1089,T-T,566,edge,_label
7866,566,E-T,1545,edge,_label
7881,1553,T-A,566,edge,_label
7897,1630,D-U,568,edge,_label
7934,574,D-A,2119,edge,_label
7958,578,U-P,2267,edge,_label
7959,2334,P-D,578,edge,_label
7961,580,U-U,580,edge,_label
7962,580,U-U,580,edge,_label
8013,1034,F-F,584,edge,_label
8022,584,F-F,1122,edge,_label
8026,584,D-F,2143,edge,_label
8125,1350,F-M,587,edge,_label
8143,1041,F-D,588,edge,_label
8153,1114,F-F,588,edge,_label
8159,1350,F-M,588,edge,_label
8177,1817,F-F,588,edge,_label
8182,588,R-F,1966,edge,_label
8332,601,P-P,995,edge,_label
8339,2318,P-U,601,edge,_label
8346,603,D-D,604,edge,_label
8348,603,D-D,605,edge,_label
8383,616,D-D,616,edge,_label
8384,616,D-D,616,edge,_label
8418,627,C-O,628,edge,_label
8433,1176,O-M,627,edge,_label
8435,1358,O-A,627,edge,_label
8442,627,B-O,1525,edge,_label
8469,1658,O-U,627,edge,_label
8477,1662,O-O,627,edge,_label
8480,627,M-O,1663,edge,_label
8485,960,C-F,628,edge,_label
8504,628,M-C,1194,edge,_label
8517,634,E-P,631,edge,_label
8522,631,U-E,1022,edge,_label
8553,637,D-D,637,edge,_label
8554,637,D-D,637,edge,_label
8583,1129,U-T,642,edge,_label
8593,1022,D-U,643,edge,_label
8601,2020,D-F,643,edge,_label
8618,644,U-C,658,edge,_label
8625,962,C-F,644,edge,_label
8642,644,T-C,1025,edge,_label
8649,1774,C-U,644,edge,_label
8693,653,T-U,652,edge,_label
8697,1896,T-D,652,edge,_label
8707,653,U-U,653,edge,_label
8708,653,U-U,653,edge,_label
8709,1812,U-U,653,edge,_label
8712,654,U-T,1028,edge,_label
8724,659,T-P,671,edge,_label
8729,662,C-C,661,edge,_label
8735,932,C-O,661,edge,_label
8737,1188,C-C,661,edge,_label
8742,661,A-C,1353,edge,_label
8748,661,A-C,1516,edge,_label
8752,661,O-C,1590,edge,_label
8763,2296,C-U,661,edge,_label
8779,664,M-M,664,edge,_label
8780,664,M-M,664,edge,_label
8826,671,T-T,676,edge,_label
8847,679,T-T,674,edge,_label
8859,682,T-T,676,edge,_label
8870,677,U-U,1756,edge,_label
8875,681,T-T,679,edge,_label
8877,682,T-T,679,edge,_label
8882,680,T-D,1202,edge,_label
8942,691,T-T,1202,edge,_label
8951,695,F-U,694,edge,_label
8952,694,U-F,695,edge,_label
8972,699,F-O,1159,edge,_label
8996,703,F-F,705,edge,_label
9005,2204,F-D,705,edge,_label
9035,1311,D-M,712,edge,_label
9041,1259,G-T,713,edge,_label
9044,713,U-G,2353,edge,_label
9067,725,T-T,721,edge,_label
9072,721,B-T,727,edge,_label
9088,721,B-T,735,edge,_label
9094,721,T-T,738,edge,_label
9099,741,T-T,721,edge,_label
9154,727,T-B,734,edge,_label
9173,746,B-E,727,edge,_label
9234,736,T-T,1236,edge,_label
9260,738,B-T,1068,edge,_label
9270,744,B-B,748,edge,_label
9281,1452,E-U,746,edge,_label
9282,746,U-E,1452,edge,_label
9299,1234,B-U,748,edge,_label
9305,1274,B-T,748,edge,_label
9313,1326,B-B,748,edge,_label
9396,759,U-P,765,edge,_label
9417,766,U-P,765,edge,_label
9431,767,P-P,766,edge,_label
9463,775,P-P,775,edge,_label
9464,775,P-P,775,edge,_label
9471,779,P-D,775,edge,_label
9487,787,P-P,775,edge,_label
9494,775,P-P,790,edge,_label
9498,775,P-P,792,edge,_label
9500,775,T-P,793,edge,_label
9503,795,P-P,775,edge,_label
9523,797,P-U,777,edge,_label
9527,799,P-C,777,edge,_label
9536,777,P-P,803,edge,_label
9552,782,O-P,888,edge,_label
9567,1120,D-T,784,edge,_label
9573,1179,D-D,784,edge,_label
9574,784,D-D,1179,edge,_label
9586,784,M-D,1444,edge,_label
9597,1483,D-B,784,edge,_label
9599,1484,D-E,784,edge,_label
9600,784,E-D,1484,edge,_label
9602,784,C-D,1485,edge,_label
9603,1486,D-U,784,edge,_label
9604,784,U-D,1486,edge,_label
9631,1500,D-U,784,edge,_label
9636,784,U-D,1502,edge,_label
9685,888,P-O,801,edge,_label
9711,811,B-B,811,edge,_label
9739,1587,B-F,811,edge,_label
9740,811,F-B,1587,edge,_label
9752,818,M-D,1919,edge,_label
9782,826,E-P,941,edge,_label
9790,826,U-P,1295,edge,_label
9794,826,M-P,1350,edge,_label
9813,2287,P-D,826,edge,_label
9832,827,D-D,835,edge,_label
9833,836,D-D,827,edge,_label
9850,829,E-D,1484,edge,_label
9856,830,D-D,1041,edge,_label
9859,2272,D-E,830,edge,_label
9874,833,P-D,1029,edge,_label
9883,1551,D-R,833,edge,_label
9898,834,D-D,2257,edge,_label
9904,835,M-D,1669,edge,_label
9919,1949,D-R,836,edge,_label
9936,841,P-P,841,edge,_label
9937,842,P-P,842,edge,_label
9938,842,P-P,842,edge,_label
9953,848,M-M,848,edge,_label
9954,848,M-M,848,edge,_label
9968,850,C-C,850,edge,_label
9992,854,C-D,893,edge,_label
10034,860,D-D,1063,edge,_label
10048,864,P-T,865,edge,_label
10052,866,A-A,866,edge,_label
10055,867,U-U,867,edge,_label
10056,867,U-U,867,edge,_label
10075,875,C-T,874,edge,_label
10076,874,T-C,875,edge,_label
10120,884,C-U,1249,edge,_label
10197,904,M-E,902,edge,_label
10203,973,E-C,904,edge,_label
10219,909,F-F,905,edge,_label
10226,907,O-O,1147,edge,_label
10227,1150,O-O,907,edge,_label
10269,918,O-O,918,edge,_label
10270,918,O-O,918,edge,_label
10288,925,F-F,1034,edge,_label
10289,1114,F-F,925,edge,_label
10291,1117,F-F,925,edge,_label
10329,935,O-F,934,edge,_label
10343,936,O-O,936,edge,_label
10358,939,O-F,940,edge,_label
10359,1367,F-F,939,edge,_label
10367,942,M-M,942,edge,_label
10368,942,M-M,942,edge,_label
10379,946,D-D,946,edge,_label
10380,946,D-D,946,edge,_label
10382,946,D-D,947,edge,_label
10390,947,U-D,2084,edge,_label
10400,951,T-T,956,edge,_label
10441,972,F-F,962,edge,_label
10453,1117,F-F,963,edge,_label
10464,965,F-F,1034,edge,_label
10467,967,F-F,966,edge,_label
10486,966,U-F,2046,edge,_label
10499,972,F-F,972,edge,_label
10500,972,F-F,972,edge,_label
10505,1114,F-F,972,edge,_label
10517,1187,C-F,973,edge,_label
10519,1434,C-P,973,edge,_label
10520,973,P-C,1434,edge,_label
10582,985,U-B,1555,edge,_label
10602,989,T-T,992,edge,_label
10611,993,T-O,992,edge,_label
10635,1777,P-M,995,edge,_label
10653,1296,P-A,996,edge,_label
10654,996,A-P,1296,edge,_label
10679,2219,U-U,1004,edge,_label
10682,1006,U-D,1043,edge,_label
10683,1358,D-A,1006,edge,_label
10684,1006,A-D,1358,edge,_label
10690,1006,C-D,1647,edge,_label
10724,1011,B-T,1808,edge,_label
10746,1016,U-U,1915,edge,_label
10748,1016,D-U,2010,edge,_label
10791,1689,T-U,1025,edge,_label
10792,1025,U-T,1689,edge,_label
10800,1025,D-T,2068,edge,_label
10817,1357,O-A,1031,edge,_label
10818,1031,A-O,1357,edge,_label
10845,1038,F-D,1034,edge,_label
10858,1034,F-F,1122,edge,_label
10913,2193,B-E,1040,edge,_label
10916,1040,U-B,2231,edge,_label
10918,1040,U-B,2353,edge,_label
10949,2143,U-D,1043,edge,_label
10981,1051,C-C,1051,edge,_label
10982,1051,C-C,1051,edge,_label
10983,1052,B-B,1052,edge,_label
10984,1052,B-B,1052,edge,_label
10995,1268,T-T,1053,edge,_label
11004,1053,B-T,1272,edge,_label
11046,1060,B-U,1714,edge,_label
11064,1063,G-D,1744,edge,_label
11147,1081,T-T,1076,edge,_label
11151,1083,T-T,1076,edge,_label
11226,1100,U-P,1266,edge,_label
11233,1105,P-U,1102,edge,_label
11239,1107,P-M,1106,edge,_label
11245,1110,P-M,1106,edge,_label
11246,1106,M-P,1110,edge,_label
11265,1117,F-F,1113,edge,_label
11270,1113,U-F,1629,edge,_label
11296,1114,U-F,1983,edge,_label
11299,2251,F-D,1114,edge,_label
11319,1983,F-U,1122,edge,_label
11399,1584,D-P,1144,edge,_label
11435,2257,O-D,1151,edge,_label
11472,1165,T-T,1165,edge,_label
11477,1170,B-B,1170,edge,_label
11485,1476,B-F,1172,edge,_label
11548,1187,C-F,1726,edge,_label
11565,2355,F-C,1187,edge,_label
11569,1189,C-U,1188,edge,_label
11599,1197,O-O,1197,edge,_label
11600,1197,O-O,1197,edge,_label
11614,1200,T-T,1202,edge,_label
11652,1208,M-B,1210,edge,_label
11670,1210,F-M,1587,edge,_label
11689,1218,M-M,1218,edge,_label
11710,1232,B-B,1233,edge,_label
11713,1275,B-B,1232,edge,_label
11719,1275,B-B,1235,edge,_label
11722,1236,C-T,1680,edge,_label
11745,1249,C-C,1249,edge,_label
11746,1249,C-C,1249,edge,_label
11767,1703,U-T,1255,edge,_label
11768,1255,T-U,1703,edge,_label
11807,1321,C-M,1276,edge,_label
11855,1298,R-R,1298,edge,_label
11856,1298,R-R,1298,edge,_label
11864,1301,T-T,1302,edge,_label
11877,1680,C-C,1308,edge,_label
11889,1373,C-O,1310,edge,_label
11896,1310,G-C,1618,edge,_label
11920,1311,M-M,1316,edge,_label
11950,1322,M-M,1322,edge,_label
11962,1328,D-D,1328,edge,_label
11973,1333,F-F,1332,edge,_label
11977,1334,F-F,1334,edge,_label
11978,1334,F-F,1334,edge,_label
12001,1346,F-U,1337,edge,_label
12002,1337,U-F,1346,edge,_label
12015,1726,B-C,1341,edge,_label
12016,1341,C-B,1726,edge,_label
12017,1900,C-R,1345,edge,_label
12023,1346,U-U,1346,edge,_label
12024,1346,U-U,1346,edge,_label
12026,1346,E-U,1459,edge,_label
12029,1349,M-M,1349,edge,_label
12030,1349,M-M,1349,edge,_label
12042,1350,C-M,2220,edge,_label
12070,1357,O-A,1359,edge,_label
12087,1363,O-O,1362,edge,_label
12103,1372,C-C,1372,edge,_label
12104,1372,C-C,1372,edge,_label
12122,1377,G-D,1618,edge,_label
12131,1645,D-D,1377,edge,_label
12132,1377,D-D,1645,edge,_label
12157,1381,U-U,1381,edge,_label
12158,1381,U-U,1381,edge,_label
12227,1680,U-C,1398,edge,_label
12245,1406,U-U,1406,edge,_label
12246,1406,U-U,1406,edge,_label
12262,1412,T-U,1414,edge,_label
12278,1418,U-R,1736,edge,_label
12303,1432,M-M,1432,edge,_label
12304,1432,M-M,1432,edge,_label
12306,1434,U-P,1983,edge,_label
12340,1442,E-D,1482,edge,_label
12437,1450,M-M,1450,edge,_label
12438,1450,M-M,1450,edge,_label
12439,1451,U-U,1451,edge,_label
12440,1451,U-U,1451,edge,_label
12519,2251,E-D,1478,edge,_label
12523,2056,U-C,1479,edge,_label
12537,2268,A-U,1480,edge,_label
12550,1484,T-E,2022,edge,_label
12560,1487,E-E,1545,edge,_label
12577,2266,E-U,1487,edge,_label
12589,2299,P-D,1489,edge,_label
12593,1614,C-D,1491,edge,_label
12598,1491,U-C,2058,edge,_label
12603,1680,E-C,1493,edge,_label
12621,1533,F-U,1496,edge,_label
12638,1497,D-F,2257,edge,_label
12643,2307,F-F,1498,edge,_label
12644,1498,F-F,2307,edge,_label
12645,1972,U-U,1500,edge,_label
12659,1613,U-U,1502,edge,_label
12670,1502,T-U,2022,edge,_label
12673,1504,D-P,1503,edge,_label
12717,2336,O-U,1509,edge,_label
12725,1514,U-U,1513,edge,_label
12742,1516,U-A,1628,edge,_label
12743,1726,A-C,1516,edge,_label
12767,1680,U-C,1518,edge,_label
12778,1520,C-T,1726,edge,_label
12830,1534,F-E,1666,edge,_label
12832,1534,C-E,1680,edge,_label
12858,1545,T-E,2022,edge,_label
12894,1554,G-C,1697,edge,_label
12906,1554,T-C,1703,edge,_label
12916,1557,F-E,1621,edge,_label
12922,1557,D-E,2053,edge,_label
12929,2257,E-D,1557,edge,_label
12938,1560,F-D,1563,edge,_label
12944,1562,R-U,1966,edge,_label
12954,1563,U-F,1997,edge,_label
12960,1564,F-F,1605,edge,_label
12980,1568,G-D,1792,edge,_label
13003,2193,M-E,1577,edge,_label
13012,1581,R-U,1900,edge,_label
13017,2251,U-D,1581,edge,_label
13033,1674,F-B,1587,edge,_label
13076,1593,C-M,1680,edge,_label
13083,2022,M-T,1593,edge,_label
13095,1680,M-C,1594,edge,_label
13128,1600,C-R,1647,edge,_label
13134,1602,U-E,1613,edge,_label
13150,1605,F-F,1624,edge,_label
13155,2022,F-T,1605,edge,_label
13163,1616,C-E,1606,edge,_label
13170,1606,U-C,2084,edge,_label
13202,1614,F-D,1615,edge,_label
13240,1616,R-E,1900,edge,_label
13243,1944,E-U,1616,edge,_label
13250,1618,C-G,1726,edge,_label
13268,1621,M-F,1637,edge,_label
13286,1624,U-F,1629,edge,_label
13297,1626,R-U,1625,edge,_label
13306,1628,U-U,1630,edge,_label
13316,1629,M-U,1940,edge,_label
13318,1630,U-U,1765,edge,_label
13325,1634,D-P,1633,edge,_label
13347,2078,M-U,1640,edge,_label
13349,2333,C-U,1641,edge,_label
13369,1729,F-M,1646,edge,_label
13375,1912,F-B,1646,edge,_label
13385,2257,F-D,1646,edge,_label
13393,1731,C-G,1647,edge,_label
13421,1745,O-O,1651,edge,_label
13426,1651,B-O,1808,edge,_label
13463,2266,F-U,1665,edge,_label
13475,1944,F-U,1666,edge,_label
13482,1666,F-F,2117,edge,_label
13490,1669,O-M,1877,edge,_label
13530,1680,D-C,1686,edge,_label
